time,open,high,low,close,volume,close_time
1716354000000,69599.97000000,69728.49000000,69528.49000000,69718.46000000,233.29773000,1716354899999
1716354900000,69718.46000000,69878.60000000,69718.45000000,69867.21000000,170.12277000,1716355799999
1716355800000,69867.22000000,69923.48000000,69775.32000000,69891.93000000,199.76995000,1716356699999
1716356700000,69891.94000000,69907.99000000,69812.67000000,69898.12000000,130.06299000,1716357599999
1716357600000,69898.12000000,70059.89000000,69877.49000000,69920.61000000,221.15318000,1716358499999
1716358500000,69920.61000000,69974.64000000,69810.00000000,69878.19000000,148.04984000,1716359399999
1716359400000,69878.20000000,69923.29000000,69791.97000000,69876.02000000,125.16191000,1716360299999
1716360300000,69876.02000000,69876.02000000,69784.47000000,69854.08000000,170.19593000,1716361199999
1716361200000,69854.08000000,69889.07000000,69715.90000000,69812.00000000,272.24613000,1716362099999
1716362100000,69812.01000000,69812.01000000,69600.01000000,69645.72000000,221.22665000,1716362999999
1716363000000,69645.72000000,69811.91000000,69587.62000000,69787.26000000,152.85294000,1716363899999
1716363900000,69787.26000000,69835.66000000,69713.51000000,69715.00000000,148.71701000,1716364799999
1716364800000,69715.00000000,69902.62000000,69636.01000000,69902.61000000,200.54024000,1716365699999
1716365700000,69902.61000000,69974.99000000,69862.54000000,69943.10000000,267.97062000,1716366599999
1716366600000,69943.10000000,70200.00000000,69934.12000000,70020.00000000,499.72016000,1716367499999
1716367500000,70020.00000000,70110.00000000,70010.00000000,70010.27000000,193.93699000,1716368399999
1716368400000,70010.26000000,70030.00000000,69851.73000000,69900.92000000,155.79778000,1716369299999
1716369300000,69900.92000000,70040.00000000,69837.45000000,70014.64000000,134.97023000,1716370199999
1716370200000,70014.64000000,70087.10000000,69893.94000000,69898.00000000,134.38817000,1716371099999
1716371100000,69897.99000000,70031.14000000,69855.36000000,69987.44000000,133.34027000,1716371999999
1716372000000,69987.45000000,70080.00000000,69928.05000000,70037.99000000,137.42219000,1716372899999
1716372900000,70037.99000000,70113.52000000,70030.92000000,70108.98000000,159.47307000,1716373799999
1716373800000,70108.99000000,70219.59000000,70100.01000000,70199.99000000,264.24084000,1716374699999
1716374700000,70200.00000000,70233.00000000,70123.90000000,70190.00000000,155.38903000,1716375599999
1716375600000,70190.00000000,70275.14000000,70150.12000000,70202.02000000,174.57170000,1716376499999
1716376500000,70202.01000000,70202.02000000,70047.25000000,70051.99000000,240.69968000,1716377399999
1716377400000,70052.00000000,70089.73000000,69941.23000000,70008.16000000,160.49728000,1716378299999
1716378300000,70008.15000000,70046.99000000,69736.13000000,69736.13000000,325.99728000,1716379199999
1716379200000,69736.14000000,70009.99000000,69640.40000000,70009.98000000,335.55988000,1716380099999
1716380100000,70009.99000000,70093.34000000,69930.00000000,70039.56000000,184.01482000,1716380999999
1716381000000,70039.56000000,70046.00000000,69638.40000000,69733.99000000,450.18795000,1716381899999
1716381900000,69733.99000000,69777.71000000,69505.65000000,69643.88000000,434.01476000,1716382799999
1716382800000,69643.88000000,69847.99000000,69628.01000000,69815.99000000,287.76190000,1716383699999
1716383700000,69816.00000000,69892.63000000,69676.10000000,69721.90000000,227.91273000,1716384599999
1716384600000,69721.91000000,69834.04000000,69447.00000000,69535.02000000,440.79755000,1716385499999
1716385500000,69535.01000000,69659.07000000,69436.63000000,69586.87000000,360.77421000,1716386399999
1716386400000,69586.88000000,69655.00000000,69435.30000000,69531.96000000,274.82443000,1716387299999
1716387300000,69531.95000000,70099.46000000,69490.00000000,69704.01000000,839.16092000,1716388199999
1716388200000,69704.01000000,69863.05000000,69610.00000000,69821.14000000,292.40213000,1716389099999
1716389100000,69821.15000000,70180.00000000,69808.34000000,70114.63000000,560.91189000,1716389999999
1716390000000,70114.63000000,70285.37000000,69933.34000000,69972.64000000,417.29293000,1716390899999
1716390900000,69972.63000000,70268.00000000,69922.37000000,70215.97000000,253.69967000,1716391799999
1716391800000,70215.98000000,70591.00000000,70133.52000000,70500.50000000,391.16699000,1716392699999
1716392700000,70500.50000000,70591.00000000,70350.47000000,70455.90000000,364.94941000,1716393599999
1716393600000,70455.89000000,70665.53000000,70285.71000000,70661.99000000,330.62689000,1716394499999
1716394500000,70662.00000000,70666.00000000,70370.00000000,70395.99000000,221.45408000,1716395399999
1716395400000,70395.99000000,70453.96000000,70179.58000000,70292.44000000,274.09321000,1716396299999
1716396300000,70292.44000000,70354.22000000,70211.69000000,70229.88000000,228.24853000,1716397199999
1716397200000,70229.87000000,70252.20000000,70085.99000000,70180.00000000,265.00263000,1716398099999
1716398100000,70180.00000000,70459.91000000,70144.16000000,70256.70000000,357.82115000,1716398999999
1716399000000,70256.69000000,70280.00000000,69669.19000000,69775.81000000,650.18726000,1716399899999
1716399900000,69775.82000000,69922.09000000,69674.36000000,69863.52000000,388.37417000,1716400799999
1716400800000,69863.52000000,69901.66000000,69554.76000000,69687.92000000,482.36854000,1716401699999
1716401700000,69687.92000000,69712.81000000,69276.53000000,69412.85000000,687.11435000,1716402599999
1716402600000,69412.85000000,69546.40000000,69228.64000000,69491.26000000,868.01940000,1716403499999
1716403500000,69491.26000000,69688.99000000,69480.00000000,69574.60000000,463.61053000,1716404399999
1716404400000,69574.60000000,69714.28000000,69485.00000000,69571.00000000,513.71657000,1716405299999
1716405300000,69571.00000000,69653.84000000,69453.13000000,69616.53000000,163.03386000,1716406199999
1716406200000,69616.52000000,69757.17000000,69612.00000000,69639.10000000,153.85148000,1716407099999
1716407100000,69639.11000000,69800.91000000,69570.00000000,69637.47000000,226.37680000,1716407999999
1716408000000,69637.48000000,69848.87000000,69589.46000000,69814.96000000,503.65734000,1716408899999
1716408900000,69814.97000000,69976.00000000,69580.71000000,69580.72000000,495.12930000,1716409799999
1716409800000,69580.71000000,69655.70000000,69397.25000000,69508.01000000,308.59805000,1716410699999
1716410700000,69508.00000000,69582.29000000,69442.01000000,69442.01000000,160.36902000,1716411599999
1716411600000,69442.02000000,69450.00000000,68842.19000000,69086.01000000,794.71529000,1716412499999
1716412500000,69086.01000000,69371.59000000,69060.98000000,69342.02000000,265.98050000,1716413399999
1716413400000,69342.02000000,69665.61000000,69300.00000000,69439.50000000,313.12446000,1716414299999
1716414300000,69439.50000000,69580.00000000,69400.00000000,69497.77000000,157.29019000,1716415199999
1716415200000,69497.77000000,69550.00000000,69314.75000000,69389.06000000,204.52673000,1716416099999
1716416100000,69389.06000000,69390.80000000,69241.36000000,69335.99000000,218.54354000,1716416999999
1716417000000,69335.98000000,69335.99000000,69075.00000000,69082.01000000,285.12433000,1716417899999
1716417900000,69082.00000000,69188.24000000,69054.01000000,69141.28000000,245.28459000,1716418799999
1716418800000,69141.28000000,69233.69000000,69058.08000000,69144.18000000,301.61512000,1716419699999
1716419700000,69144.17000000,69157.73000000,69023.56000000,69103.94000000,213.15829000,1716420599999
1716420600000,69103.94000000,69157.73000000,69071.54000000,69120.88000000,115.22815000,1716421499999
1716421500000,69120.89000000,69227.56000000,69120.88000000,69166.62000000,88.61959000,1716422399999
1716422400000,69166.62000000,69336.43000000,69166.61000000,69320.69000000,197.81083000,1716423299999
1716423300000,69320.69000000,69434.17000000,69316.00000000,69355.30000000,148.24674000,1716424199999
1716424200000,69355.31000000,69603.70000000,69352.00000000,69543.46000000,337.97272000,1716425099999
1716425100000,69543.45000000,69621.51000000,69491.05000000,69499.81000000,175.84430000,1716425999999
1716426000000,69499.81000000,69515.61000000,69260.15000000,69365.99000000,156.01603000,1716426899999
1716426900000,69366.00000000,69543.21000000,69365.99000000,69520.58000000,139.73404000,1716427799999
1716427800000,69520.58000000,69626.87000000,69470.82000000,69550.02000000,215.53071000,1716428699999
1716428700000,69550.01000000,69550.02000000,69483.15000000,69483.16000000,90.53286000,1716429599999
1716429600000,69483.15000000,69561.98000000,69470.26000000,69540.68000000,98.17671000,1716430499999
1716430500000,69540.68000000,69562.00000000,69458.24000000,69467.57000000,89.72920000,1716431399999
1716431400000,69467.57000000,69520.00000000,69430.00000000,69462.00000000,85.58983000,1716432299999
1716432300000,69462.00000000,69505.86000000,69362.62000000,69505.86000000,168.32409000,1716433199999
1716433200000,69505.85000000,69505.86000000,69420.01000000,69460.01000000,150.94371000,1716434099999
1716434100000,69460.01000000,69470.00000000,69406.07000000,69420.00000000,123.65658000,1716434999999
1716435000000,69420.00000000,69429.99000000,69311.76000000,69328.65000000,116.53422000,1716435899999
1716435900000,69328.65000000,69524.86000000,69328.65000000,69446.14000000,224.43470000,1716436799999
1716436800000,69446.14000000,69519.73000000,69432.61000000,69489.19000000,233.90876000,1716437699999
1716437700000,69489.20000000,69511.00000000,69422.20000000,69510.99000000,175.36576000,1716438599999
1716438600000,69511.00000000,69560.57000000,69480.00000000,69551.99000000,125.86534000,1716439499999
1716439500000,69552.00000000,69590.00000000,69480.00000000,69550.01000000,128.15281000,1716440399999
1716440400000,69550.00000000,69562.04000000,69420.00000000,69459.98000000,152.93354000,1716441299999
1716441300000,69459.99000000,69499.92000000,69347.17000000,69444.61000000,146.65426000,1716442199999
1716442200000,69444.60000000,69449.40000000,69360.38000000,69379.12000000,105.73063000,1716443099999
1716443100000,69379.13000000,69478.89000000,69348.00000000,69478.89000000,135.63135000,1716443999999
1716444000000,69478.89000000,69486.00000000,69387.65000000,69430.00000000,170.10131000,1716444899999
1716444900000,69430.00000000,69469.46000000,69382.73000000,69430.01000000,105.38246000,1716445799999
1716445800000,69430.01000000,69556.61000000,69400.00000000,69510.33000000,137.47422000,1716446699999
1716446700000,69510.34000000,69675.00000000,69493.01000000,69561.40000000,192.36548000,1716447599999
1716447600000,69561.40000000,69610.00000000,69470.00000000,69517.88000000,118.76625000,1716448499999
1716448500000,69517.88000000,69578.80000000,69501.95000000,69527.12000000,125.20206000,1716449399999
1716449400000,69527.12000000,69862.44000000,69500.00000000,69776.01000000,376.27759000,1716450299999
1716450300000,69776.00000000,69812.39000000,69659.82000000,69734.04000000,211.48743000,1716451199999
1716451200000,69734.05000000,69819.30000000,69696.95000000,69770.75000000,169.93203000,1716452099999
1716452100000,69770.75000000,69849.94000000,69625.72000000,69656.02000000,160.96897000,1716452999999
1716453000000,69656.02000000,69694.12000000,69577.86000000,69639.18000000,140.20201000,1716453899999
1716453900000,69639.17000000,69688.00000000,69582.00000000,69687.99000000,157.61039000,1716454799999
1716454800000,69687.99000000,69800.00000000,69670.88000000,69770.01000000,185.06801000,1716455699999
1716455700000,69770.01000000,69800.00000000,69700.02000000,69730.78000000,252.00087000,1716456599999
1716456600000,69730.79000000,69830.00000000,69617.78000000,69629.61000000,222.79275000,1716457499999
1716457500000,69629.62000000,69669.96000000,69580.90000000,69645.06000000,126.32149000,1716458399999
1716458400000,69645.05000000,69758.19000000,69585.55000000,69721.99000000,139.33559000,1716459299999
1716459300000,69721.99000000,69794.92000000,69694.68000000,69739.22000000,97.22410000,1716460199999
1716460200000,69739.22000000,69781.28000000,69640.02000000,69742.09000000,227.17284000,1716461099999
1716461100000,69742.09000000,69779.14000000,69520.02000000,69537.21000000,249.81035000,1716461999999
1716462000000,69537.22000000,69750.00000000,69537.21000000,69720.91000000,262.15076000,1716462899999
1716462900000,69720.91000000,69949.00000000,69674.38000000,69928.70000000,477.59113000,1716463799999
1716463800000,69928.70000000,70000.02000000,69928.70000000,69938.29000000,431.77184000,1716464699999
1716464700000,69938.28000000,70061.00000000,69857.93000000,69982.72000000,421.12956000,1716465599999
1716465600000,69982.72000000,70096.12000000,69924.58000000,69959.79000000,463.70347000,1716466499999
1716466500000,69959.80000000,70047.69000000,69829.54000000,69968.00000000,460.77780000,1716467399999
1716467400000,69968.00000000,70055.37000000,69829.00000000,69835.91000000,337.71359000,1716468299999
1716468300000,69835.91000000,69836.16000000,68946.17000000,69428.53000000,1124.91856000,1716469199999
1716469200000,69428.53000000,69558.07000000,69202.01000000,69399.34000000,659.13300000,1716470099999
1716470100000,69399.33000000,69438.81000000,69167.02000000,69296.02000000,573.12767000,1716470999999
1716471000000,69296.02000000,69421.12000000,68563.00000000,68774.01000000,1405.79121000,1716471899999
1716471900000,68774.00000000,68774.01000000,67716.42000000,68036.14000000,2557.45552000,1716472799999
1716472800000,68036.14000000,68233.40000000,67700.01000000,68231.80000000,1163.43681000,1716473699999
1716473700000,68231.80000000,68345.39000000,67867.24000000,67880.01000000,856.93396000,1716474599999
1716474600000,67880.00000000,68039.11000000,67734.43000000,67825.80000000,672.31155000,1716475499999
1716475500000,67825.81000000,67970.23000000,67610.95000000,67748.63000000,594.55127000,1716476399999
1716476400000,67748.62000000,68167.61000000,67709.84000000,68128.37000000,725.28248000,1716477299999
1716477300000,68128.37000000,68249.61000000,68086.61000000,68212.18000000,507.87471000,1716478199999
1716478200000,68212.18000000,68313.79000000,68115.99000000,68155.98000000,459.91359000,1716479099999
1716479100000,68155.98000000,68163.62000000,67957.15000000,68076.00000000,216.93586000,1716479999999
1716480000000,68075.99000000,68147.36000000,67924.32000000,67924.33000000,258.81147000,1716480899999
1716480900000,67924.33000000,68063.96000000,67799.30000000,67987.89000000,291.49940000,1716481799999
1716481800000,67987.90000000,68167.97000000,67951.71000000,68100.00000000,172.62140000,1716482699999
1716482700000,68100.01000000,68120.00000000,67801.75000000,67822.78000000,289.45468000,1716483599999
1716483600000,67822.78000000,68029.71000000,67790.00000000,67981.10000000,340.53557000,1716484499999
1716484500000,67981.09000000,68069.30000000,67903.24000000,68069.29000000,190.36943000,1716485399999
1716485400000,68069.30000000,68119.26000000,67900.00000000,67915.25000000,187.31015000,1716486299999
1716486300000,67915.25000000,67973.97000000,67618.98000000,67639.25000000,390.60108000,1716487199999
1716487200000,67639.25000000,67684.36000000,67042.44000000,67152.01000000,1376.99145000,1716488099999
1716488100000,67152.02000000,67226.00000000,66764.70000000,67042.01000000,917.19023000,1716488999999
1716489000000,67042.00000000,67309.93000000,67010.33000000,67093.92000000,488.46149000,1716489899999
1716489900000,67093.93000000,67420.81000000,67092.73000000,67393.06000000,459.93394000,1716490799999
1716490800000,67393.05000000,67439.77000000,67239.46000000,67340.64000000,300.65014000,1716491699999
1716491700000,67340.63000000,67472.00000000,67230.32000000,67442.74000000,267.02650000,1716492599999
1716492600000,67442.74000000,67690.00000000,67416.02000000,67556.92000000,390.86615000,1716493499999
1716493500000,67556.92000000,67588.86000000,67110.18000000,67199.98000000,548.89202000,1716494399999
1716494400000,67199.98000000,67200.00000000,66312.16000000,66767.88000000,2599.65354000,1716495299999
1716495300000,66767.87000000,67578.44000000,66708.42000000,67490.00000000,1138.66290000,1716496199999
1716496200000,67489.99000000,67772.77000000,67380.02000000,67572.27000000,443.30888000,1716497099999
1716497100000,67572.26000000,67952.39000000,67485.02000000,67802.89000000,663.25301000,1716497999999
1716498000000,67802.89000000,68365.81000000,67729.25000000,67840.00000000,2287.05492000,1716498899999
1716498900000,67839.99000000,67847.41000000,66958.40000000,67433.99000000,1890.02246000,1716499799999
1716499800000,67433.99000000,67928.00000000,67416.05000000,67851.00000000,566.20816000,1716500699999
1716500700000,67851.00000000,68123.62000000,67829.69000000,67992.77000000,484.52289000,1716501599999
1716501600000,67992.78000000,67999.98000000,67707.33000000,67781.46000000,362.71959000,1716502499999
1716502500000,67781.47000000,67798.00000000,67590.39000000,67631.04000000,246.61147000,1716503399999
1716503400000,67631.03000000,67708.30000000,67603.98000000,67650.00000000,143.97106000,1716504299999
1716504300000,67649.99000000,67747.30000000,67540.00000000,67686.47000000,181.95791000,1716505199999
1716505200000,67686.48000000,67743.32000000,67480.00000000,67512.00000000,198.32421000,1716506099999
1716506100000,67512.01000000,67715.95000000,67492.51000000,67686.34000000,184.29225000,1716506999999
1716507000000,67686.33000000,67818.44000000,67591.66000000,67766.07000000,313.33411000,1716507899999
1716507900000,67766.06000000,67994.10000000,67753.91000000,67969.65000000,276.74102000,1716508799999
1716508800000,67969.66000000,67991.56000000,67650.00000000,67713.06000000,346.37145000,1716509699999
1716509700000,67713.06000000,67792.50000000,67628.01000000,67766.12000000,204.00675000,1716510599999
1716510600000,67766.13000000,67990.65000000,67710.21000000,67926.81000000,219.56521000,1716511499999
1716511500000,67926.81000000,68000.00000000,67843.36000000,67852.00000000,378.22692000,1716512399999
1716512400000,67851.99000000,67852.00000000,67660.34000000,67689.05000000,139.47317000,1716513299999
1716513300000,67689.04000000,67758.19000000,67657.55000000,67706.66000000,82.25683000,1716514199999
1716514200000,67706.66000000,67831.48000000,67674.10000000,67735.89000000,169.41285000,1716515099999
1716515100000,67735.90000000,67843.22000000,67735.89000000,67742.01000000,196.80704000,1716515999999
1716516000000,67742.01000000,67818.29000000,67713.31000000,67796.26000000,82.00113000,1716516899999
